2nd_primer_ID,admera_ID,2nd_primer_plate,2nd_primer_well,experiment,index_1_index_2,plate,timepoint,environment,replicate,Barcode_ID,count
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,CHA,1
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,CHM,3
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,CHS,1
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,CKK,4
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,CLC,2
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,CLD,2
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,CMP,1359
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,CMQ,2174
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,CNS,3
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,CPA,5
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,CPI,1
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,CQM,1
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,CQN,5
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,CRD,1
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,YAQ,2
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,YAR,1
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,YAZ,2
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,YCO,1
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,YCU,2
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,YDC,63
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,sky_bc_1,3
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,sky_bc_3,2
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,sky_bc_6,1
UDP0142,18032-178-01-46,B,F6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C6,unkown3,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,AII,4
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,AMA,45019
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,AMI,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,ANC,3
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,ANF,3
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,ANK,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,APC,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,APM,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,ARS,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,ASP,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,ATM,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,BAG,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,BAT,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,BBM,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,BDM,10
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,BEP,230739
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,BFB,106420
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,BIE,97
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,BIM,4
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,BKC,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,BLF,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,BLN,4
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,BNL,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,BPF,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,BQB,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,BQM,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,BQN,4
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,BSB,4
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,BSC,4
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,BSD,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,CAM,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,CCD,14427
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,CCH,53
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,CCS,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,CCV,563
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,CEC,8
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,CFF,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,CGB,149
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,CHA,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,CHI,3
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,CIK,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,CLB,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,CMP,2462
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,CMQ,198
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,CPI,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,CQH,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,JLE,8
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,JLF,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,YAQ,3
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,YAZ,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,YBH,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,YBN,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,YCN,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,YCO,4
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,YDC,1760
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,YJS54-1,3
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,sky_bc_7,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF16/NR16,,T-1,BEP,,sky_bc_8,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,AAM,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,ACN,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,ADK,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,ADP,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,AII,8
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,AMA,32431
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,AMS,17
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,ANC,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,ANF,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,ANH,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,ANK,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,APC,3
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,APL,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,ARE,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,ARS,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,ATM,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,AVI,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,BAN,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,BDM,7
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,BEF,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,BEP,17334
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,BFB,7547
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,BHV,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,BIE,8
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,BIM,3
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,BIN,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,BLB,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,BLN,3
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,BLR,3
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,BNL,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,BQB,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,BQG,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,BQM,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,BQN,5
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,BSB,5
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,BSC,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,CAA,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,CAM,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,CCD,116
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,CCV,3756
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,CEC,13
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,CFF,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,CGB,94
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,CHF,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,CLB,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,CLC,3
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,CLP,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,CMP,255994
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,CMQ,782
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,CPI,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,CQD,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,CRD,4
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,JLF,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,YAG,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,YBW,1
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,YCU,3
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,YDC,5866
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,unkown3,2
UDP0117,18032-178-01-21,B,E3,YEAST-CHECK,NF17/NR17,,T-1,CMP,,unkown9,1
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,AII,2
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,ALK,1
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,AMA,1075563
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,ANC,2
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,ANK,4
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,APK,8
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,ARE,1
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,BAT,1
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,BDM,1
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,BEF,2
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,BEP,1771607
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,BFB,258355
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,BHT,2
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,BIE,40613
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,BKI,1
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,BLB,4
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,BLF,8
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,BLN,5
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,BLR,1
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,BQM,2
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,BQN,13
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,BSB,1
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,BSC,6
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,CCD,14469
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,CCV,49
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,CEC,4
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,CGB,16
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,CHI,2
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,CMP,4829
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,CMQ,2417
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,CNG,3
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,CRD,2
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,JLF,7
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,YAQ,5
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,YAZ,5
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,YDC,293
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R19,YJS54-1,4
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,AAL,2
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,AII,11
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,AKB,7
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,ALH,13
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,AMA,10128
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,AMS,20
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,ANC,2
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,ANF,2
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,ANK,3
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,ANT,3
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,APC,26
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,APL,3
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,APM,3
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,ARE,16
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,ARQ,5
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,ARS,15
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,ASP,4
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,ASS,10
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,ATP,3
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BAT,14
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BBK,6
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BBV,5
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BDC,5
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BDM,36
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BEF,8
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BEP,1306
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BER,18
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BFB,237
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BFD,3
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BID,4
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BIM,14
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BIN,9
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BIR,1
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BKC,4
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BLB,3
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BLF,9
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BLN,15
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BLR,5
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BNF,4
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BPH,13
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BPT,2
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BQB,19
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BQM,9
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BQN,48
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BSB,25
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BSC,21
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,BSD,5
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CAA,19
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CAM,7
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CCD,1582
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CCL,7
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CCS,5
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CCV,23
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CDD,2
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CDV,3
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CEC,52
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CFP,5
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CGB,132
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CLC,10
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CLD,4
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CMG,4
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CMP,12848
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CMQ,3097722
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CNS,1
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CPA,8
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CPI,31
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CQH,2
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CRD,55
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,CRG,4
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,JLE,5
UDP0169,18032-178-01-73,B,A10,LT-EVO,NF17/NR17,P2,T79,SC-HU,R19,JLF,13
